"contract","sample_id","local_iso","timezone","latitude","longitude","location","planet","sthana_subcomponent","jhora_value_virupa","jhora_version","jhora_exe_sha256","settings_json","settings_sha256","evidence_view","evidence_path","evidence_sha256","reviewer","captured_at_utc","status","notes"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","MARS","drekkana","15.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=203.73 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","MERCURY","uchcha","3.45","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=97.20 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","MERCURY","saptavargaja","63.75","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=97.20 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","MERCURY","ojayugma","15.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=97.20 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","MERCURY","kendradi","15.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=97.20 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","MERCURY","drekkana","0.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=97.20 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","JUPITER","uchcha","46.22","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=211.22 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","JUPITER","saptavargaja","120.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=211.22 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","JUPITER","ojayugma","15.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=211.22 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","JUPITER","kendradi","30.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=211.22 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","JUPITER","drekkana","0.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=211.22 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","VENUS","uchcha","52.19","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=162.81 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","VENUS","saptavargaja","80.63","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=162.81 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","VENUS","ojayugma","15.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=162.81 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","VENUS","kendradi","15.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=162.81 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","VENUS","drekkana","0.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=162.81 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","SATURN","uchcha","15.98","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=105.98 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","SATURN","saptavargaja","75.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=105.98 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
"GANN_JHORA_STHANA_SUBCOMPONENT_WITNESS_V1","case_43_event_start","2025-04-04T02:30:00","Asia/Kolkata","35.676200","139.650300","Tokyo reference location","SATURN","ojayugma","0.00","8.0.0.0","3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908","{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}","4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB","visible_sthana_subcomponent_breakdown","D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg","E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54","Codex visible JHora 8.0 witness","2026-07-29T14:42:22.0714101Z","captured_visible_jhora_subcomponent","Visible Strengths > Other strengths > Sthana Bala; locked fixture; displayed Sthana total=105.98 virupa; accessibility=D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents_accessibility.txt"
