contract,sample_id,planet,sthana_subcomponent,jhora_value_virupa,tolerance_virupa,jhora_evidence_path,jhora_evidence_sha256,source_profile_id,source_value_virupa,source_signed_delta_virupa,source_absolute_delta_virupa,source_pass_fail,pyjhora_profile_id,pyjhora_value_virupa,pyjhora_signed_delta_virupa,pyjhora_absolute_delta_virupa,pyjhora_pass_fail,jhora_visible_profile_id,jhora_visible_value_virupa,jhora_visible_signed_delta_virupa,jhora_visible_absolute_delta_virupa,jhora_visible_pass_fail,nearest_profile
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MARS,ojayugma,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MARS,saptavargaja,127.500000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,118.000000000,-9.500000000,9.500000000,fail,pyjhora_4_8_7_compatibility,127.500000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,127.500000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MARS,uchcha,0.490000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,0.487443710,-0.002556290,0.002556290,pass,pyjhora_4_8_7_compatibility,0.487443710,-0.002556290,0.002556290,pass,jhora_8_visible_compatibility,0.487443710,-0.002556290,0.002556290,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,drekkana,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,kendradi,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,ojayugma,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,saptavargaja,127.500000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,125.000000000,-2.500000000,2.500000000,fail,pyjhora_4_8_7_compatibility,127.500000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,127.500000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,uchcha,19.330000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,19.329069118,-0.000930882,0.000930882,pass,pyjhora_4_8_7_compatibility,19.329069118,-0.000930882,0.000930882,pass,jhora_8_visible_compatibility,19.329069118,-0.000930882,0.000930882,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MOON,drekkana,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MOON,kendradi,60.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,60.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,60.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,60.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MOON,ojayugma,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MOON,saptavargaja,150.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,140.000000000,-10.000000000,10.000000000,fail,pyjhora_4_8_7_compatibility,150.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,150.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,MOON,uchcha,48.800000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,48.801290172,0.001290172,0.001290172,pass,pyjhora_4_8_7_compatibility,48.801290172,0.001290172,0.001290172,pass,jhora_8_visible_compatibility,48.801290172,0.001290172,0.001290172,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SATURN,drekkana,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SATURN,kendradi,60.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,60.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,60.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,60.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SATURN,ojayugma,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SATURN,saptavargaja,97.500000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,100.000000000,2.500000000,2.500000000,fail,pyjhora_4_8_7_compatibility,97.500000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,97.500000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SATURN,uchcha,14.170000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,14.169004556,-0.000995444,0.000995444,pass,pyjhora_4_8_7_compatibility,14.169004556,-0.000995444,0.000995444,pass,jhora_8_visible_compatibility,14.169004556,-0.000995444,0.000995444,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SUN,drekkana,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SUN,kendradi,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SUN,ojayugma,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SUN,saptavargaja,78.750000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,84.000000000,5.250000000,5.250000000,fail,pyjhora_4_8_7_compatibility,78.750000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,78.750000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,SUN,uchcha,48.390000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,48.390822375,0.000822375,0.000822375,pass,pyjhora_4_8_7_compatibility,48.390822375,0.000822375,0.000822375,pass,jhora_8_visible_compatibility,48.390822375,0.000822375,0.000822375,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,VENUS,drekkana,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,VENUS,kendradi,60.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,60.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,60.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,60.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,VENUS,ojayugma,30.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,30.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,30.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,30.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,VENUS,saptavargaja,67.500000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,73.000000000,5.500000000,5.500000000,fail,pyjhora_4_8_7_compatibility,67.500000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,67.500000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_127_sr_touch_start,VENUS,uchcha,59.330000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_127_sr_touch_start_visible_sthana_subcomponents.jpg,DDC8EEDBA5A5C7F6EB481B7DF89A4CB2C4C81077CFA8F0CA6A778129E4ADBE8B,bphs_ch27_source,59.326324584,-0.003675416,0.003675416,pass,pyjhora_4_8_7_compatibility,59.326324584,-0.003675416,0.003675416,pass,jhora_8_visible_compatibility,59.326324584,-0.003675416,0.003675416,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,JUPITER,drekkana,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,JUPITER,kendradi,30.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,30.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,30.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,30.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,JUPITER,ojayugma,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,JUPITER,saptavargaja,120.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,115.000000000,-5.000000000,5.000000000,fail,pyjhora_4_8_7_compatibility,120.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,120.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,JUPITER,uchcha,46.220000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,46.222580251,0.002580251,0.002580251,pass,pyjhora_4_8_7_compatibility,46.222580251,0.002580251,0.002580251,pass,jhora_8_visible_compatibility,46.222580251,0.002580251,0.002580251,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MARS,drekkana,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MARS,kendradi,60.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,60.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,60.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,60.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MARS,ojayugma,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MARS,saptavargaja,120.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,108.000000000,-12.000000000,12.000000000,fail,pyjhora_4_8_7_compatibility,120.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,120.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MARS,uchcha,8.730000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,8.732785781,0.002785781,0.002785781,pass,pyjhora_4_8_7_compatibility,8.732785781,0.002785781,0.002785781,pass,jhora_8_visible_compatibility,8.732785781,0.002785781,0.002785781,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MERCURY,drekkana,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MERCURY,kendradi,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MERCURY,ojayugma,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MERCURY,saptavargaja,63.750000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,74.000000000,10.250000000,10.250000000,fail,pyjhora_4_8_7_compatibility,63.750000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,63.750000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MERCURY,uchcha,3.450000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,3.448003196,-0.001996804,0.001996804,pass,pyjhora_4_8_7_compatibility,3.448003196,-0.001996804,0.001996804,pass,jhora_8_visible_compatibility,3.448003196,-0.001996804,0.001996804,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MOON,drekkana,0.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,0.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,0.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,0.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MOON,kendradi,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MOON,ojayugma,15.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,15.000000000,0.000000000,0.000000000,pass,pyjhora_4_8_7_compatibility,15.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,15.000000000,0.000000000,0.000000000,pass,tie
GANN_JHORA_STHANA_SUBCOMPONENT_COMPARATOR_V1,case_43_event_start,MOON,saptavargaja,150.000000000,0.500000000,D:\PycharmProjects\status\evidence\jhora_sthana_subcomponents_20260729\case_43_event_start_visible_sthana_subcomponents.jpg,E1BC02F0A2D50E7400A761B50059BF69C1DED535E999155C4584F3FB36BE7B54,bphs_ch27_source,140.000000000,-10.000000000,10.000000000,fail,pyjhora_4_8_7_compatibility,150.000000000,0.000000000,0.000000000,pass,jhora_8_visible_compatibility,150.000000000,0.000000000,0.000000000,pass,tie
