contract,sample_id,planet,measure,jhora_value_virupa,displayed_in_rupas,displayed_component_sum_virupa,displayed_total_minus_sum_virupa,source,accessibility_path,screenshot_path
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,ayana,0.030000000,2.850000000,171.140000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,yuddha,0.000000000,2.850000000,171.140000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,total,242.360000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,nathonnatha,50.620000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,paksha,52.740000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,tribhaga,60.000000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,abda,0.000000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,masa,30.000000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,vara,0.000000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,hora,0.000000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,ayana,48.990000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,yuddha,0.000000000,4.040000000,242.350000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,total,274.780000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,nathonnatha,60.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,paksha,52.740000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,tribhaga,0.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,abda,0.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,masa,0.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,vara,45.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,hora,60.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,ayana,57.040000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,yuddha,0.000000000,4.580000000,274.780000000,0.000000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,total,136.450000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,nathonnatha,9.380000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,paksha,7.260000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,tribhaga,60.000000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,abda,0.000000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,masa,0.000000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,vara,0.000000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,hora,0.000000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,ayana,59.820000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,yuddha,0.000000000,2.270000000,136.460000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,total,57.500000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,nathonnatha,9.380000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,paksha,7.260000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,tribhaga,0.000000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,abda,0.000000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,masa,0.000000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,vara,0.000000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,hora,0.000000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,ayana,40.870000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,VENUS,yuddha,0.000000000,0.960000000,57.510000000,-0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,SATURN,total,133.120000000,2.220000000,133.110000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,SATURN,nathonnatha,50.620000000,2.220000000,133.110000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,SATURN,paksha,52.740000000,2.220000000,133.110000000,0.010000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_accessibility.txt,status\evidence\jhora_kaala_witness_20260727\case_127_sr_touch_start_kaala_bala_locked.jpg
