contract,sample_id,planet,measure,profile,jhora_value_virupa,profile_value_virupa,jhora_minus_profile_virupa,absolute_delta_virupa,pass_fail,sample_era,tolerance_virupa,source_tropical_longitude_deg,source_bhuja_deg,source_khanda_yoga_deg
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MOON,hora,hora_astronomical_sunrise,60.000000000,60.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SATURN,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SUN,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,VENUS,hora,hora_astronomical_sunrise,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,JUPITER,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MARS,hora,hora_variable_day_night,0.000000000,60.000000000,-60.000000000,60.000000000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MERCURY,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MOON,hora,hora_variable_day_night,60.000000000,0.000000000,60.000000000,60.000000000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SATURN,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SUN,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,VENUS,hora,hora_variable_day_night,0.000000000,0.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,JUPITER,nathonnatha,nathonnatha_apparent_solar,2.150000000,0.343199568,1.806800432,1.806800432,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MARS,nathonnatha,nathonnatha_apparent_solar,57.850000000,59.656800432,-1.806800432,1.806800432,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MERCURY,nathonnatha,nathonnatha_apparent_solar,60.000000000,60.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MOON,nathonnatha,nathonnatha_apparent_solar,57.850000000,59.656800432,-1.806800432,1.806800432,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SATURN,nathonnatha,nathonnatha_apparent_solar,57.850000000,59.656800432,-1.806800432,1.806800432,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SUN,nathonnatha,nathonnatha_apparent_solar,2.150000000,0.343199568,1.806800432,1.806800432,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,VENUS,nathonnatha,nathonnatha_apparent_solar,2.150000000,0.343199568,1.806800432,1.806800432,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,JUPITER,nathonnatha,nathonnatha_astronomical_midnight,2.150000000,0.366387210,1.783612790,1.783612790,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MARS,nathonnatha,nathonnatha_astronomical_midnight,57.850000000,59.633612790,-1.783612790,1.783612790,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MERCURY,nathonnatha,nathonnatha_astronomical_midnight,60.000000000,60.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MOON,nathonnatha,nathonnatha_astronomical_midnight,57.850000000,59.633612790,-1.783612790,1.783612790,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SATURN,nathonnatha,nathonnatha_astronomical_midnight,57.850000000,59.633612790,-1.783612790,1.783612790,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SUN,nathonnatha,nathonnatha_astronomical_midnight,2.150000000,0.366387210,1.783612790,1.783612790,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,VENUS,nathonnatha,nathonnatha_astronomical_midnight,2.150000000,0.366387210,1.783612790,1.783612790,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,JUPITER,nathonnatha,nathonnatha_lmt_source,2.150000000,1.550100000,0.599900000,0.599900000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MARS,nathonnatha,nathonnatha_lmt_source,57.850000000,58.449900000,-0.599900000,0.599900000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MERCURY,nathonnatha,nathonnatha_lmt_source,60.000000000,60.000000000,0.000000000,0.000000000,pass,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,MOON,nathonnatha,nathonnatha_lmt_source,57.850000000,58.449900000,-0.599900000,0.599900000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SATURN,nathonnatha,nathonnatha_lmt_source,57.850000000,58.449900000,-0.599900000,0.599900000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,SUN,nathonnatha,nathonnatha_lmt_source,2.150000000,1.550100000,0.599900000,0.599900000,fail,historical_1889,0.500000000,,,
GANN_JHORA_KAALA_FORMULA_PROFILE_RECONCILIATION_V3,gann_reference_tokyo,VENUS,nathonnatha,nathonnatha_lmt_source,2.150000000,1.550100000,0.599900000,0.599900000,fail,historical_1889,0.500000000,,,
